"comp_ID","study_ID","dam_ID","animal_ID","author","year","title","journal","species","strain","manip_type","manip_direction","nom_manip_val","nom_manip_val2","intake_reported","vitmin_eql","adlib_con","adlib_exp","diet_con","diet_exp","dam_diet_start_dPC","dam_diet_end_dPC","diet_label","age_mating","n_con_dam","n_exp_dam","multi_use_con","dam_housing","temperature","photoperiod","litter_size","litter_size_equalized","crossfostered","sex","housing","bodyweight_mean_contr","bodyweight_SE_contr","bodyweight_mean_exp","bodyweight_SE_exp","bw_N_contr","bw_N_exp","bw_dayPG","birthweight_mean_contr","birthweight_SE_contr","birthweight_mean_exp","birthweight_SE_exp","birthweight_N_contr","birthweight_N_exp","offspring_diet","offspring_con_adlib","offspring_diet_level","offspring_diet_end_dPP","post_diet_adlib","response_age_dPP","author.s.behaviour","my.behaviour","response_test","time_trial","measure","unit","high_better","night.day","comparison","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","con_ID","percentage","treatment","set","set2","Missing","exp_sd","con_sd","varianceoftreatment","varianceofcontrols","d","H.d","SE.d","N_total","H.d_Var_combined","lnRR","lnRR_Var","lnRR_SE"
"comp_159","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_entries","#","no","night","CTR_PG",16.3,2.4,6,12.3,1.7,6,"con_66","no","calorie+","calorie+.ANXIETY","OB_anx",0,5.87877538267963,4.1641325627314,34.56,17.34,0.785219923048942,0.724818390506716,0.586752391331882,24,0.344278368733682,0.281565845434345,0.0407817869512626,0.201945009721118
"comp_160","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_time","sec","no","night","CTR_PG",547,9.3,6,519,45.7,6,"con_67","no","calorie+","calorie+.ANXIETY","OB_anx",0,22.7802546078836,111.941681245191,518.94,12530.94,0.346632891648605,0.319968823060251,0.579194484602872,24,0.335466250994387,0.0525449192560926,0.00804256025419977,0.0896803225585177
"comp_161","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_distance","m","no","night","CTR_PG",43.8,4.1,6,39.1,4.2,6,"con_68","no","calorie+","calorie+.ANXIETY","OB_anx",0,10.042907945411,10.2878569196893,100.86,105.84,0.462319931865474,0.426756860183514,0.580626841900805,24,0.337127529535702,0.11351135039108,0.0203007137895882,0.142480573376121
"comp_162","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center zone entries","#","yes","night","CTR_PG",15.8,2.5,6,11.6,1.9,6,"con_69","no","calorie+","calorie+.ANXIETY","OB_anx",0,6.12372435695795,4.65403051128804,37.5,21.66,0.772236287920569,-0.712833496542063,0.586446423984329,24,0.343919408204008,-0.309004841920602,0.0518642326519748,0.227737200852155
"comp_163","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_time","sec","yes","night","CTR_PG",53,9.3,6,81,45.7,6,"con_70","no","calorie+","calorie+.ANXIETY","OB_anx",0,22.7802546078836,111.941681245191,518.94,12530.94,-0.346632891648605,0.319968823060251,0.579194484602872,24,0.335466250994387,0.424157241120317,0.34910917067199,0.590854610434741
"comp_164","s_13","D_24","A_32","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,-30,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_distance","m","yes","night","CTR_PG",6.6,1.2,6,5.2,0.9,6,"con_71","no","calorie+","calorie+.ANXIETY","OB_anx",0,2.93938769133981,2.20454076850486,8.64,4.86,0.53886025124365,-0.497409462686447,0.581797075404625,24,0.338487836949375,-0.238411023444998,0.0630134725414446,0.251024844470512
"comp_165","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","#","yes","night","CTR_G",10.23,0.83,6,7.74,1.6,6,"con_61","no","calorie+","calorie+.ANXIETY","OB_anx",0,2.03307648651004,3.91918358845308,4.1334,15.36,0.797573191296819,-0.73622140735091,0.587048087905386,24,0.34462545751337,-0.278922892361899,0.0493151876268575,0.222070231293745
"comp_166","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_time","sec","yes","night","CTR_G",248.02,22.28,6,218.32,22.28,6,"con_62","no","calorie+","calorie+.ANXIETY","OB_anx",0,54.5746314692092,54.5746314692092,2978.3904,2978.3904,0.544208897072565,-0.502346674220829,0.581885444430086,24,0.338590670439598,-0.127547511674543,0.0184843097255243,0.135957014256435
"comp_167","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_dist","m","yes","night","CTR_G",6.06,0.52,6,4.39,0.93,6,"con_63","no","calorie+","calorie+.ANXIETY","OB_anx",0,1.27373466624725,2.27802546078836,1.6224,5.1894,0.904899867998159,-0.835292185844455,0.589804223092516,24,0.347869021577767,-0.322380572994143,0.052241460004527,0.228563907921892
"comp_168","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ACTIVITY","EPM",5,"T_dist_moved","m","yes","night","CTR_G",21.34,3.88,6,19.22,2.09,6,"con_64","no","calorie+","calorie+.ACTIVITY","OB_act",0,9.50402020199873,5.11943356241684,90.3264,26.2086,0.277729919648392,0.256366079675439,0.578534851420814,24,0.334702574308503,0.104631842331461,0.0448824334635712,0.211854746143605
"comp_169","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ACTIVITY","Open_Field",60,"Total_distance","m","yes","night","CTR_G",48.5,4.5,6,44.3,4.8,6,"con_65","no","calorie+","calorie+.ACTIVITY","OB_act",0,11.0227038425243,11.7575507653593,121.5,138.24,0.36854868854486,0.340198789426024,0.579434624158306,24,0.335744483673478,0.0905791208923477,0.020348966039926,0.142649802102653
"comp_170","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_entries","#","no","night","CTR_G",25,6.2,6,12.3,1.7,6,"con_66","no","calorie+","calorie+.ANXIETY","OB_anx",0,15.1868364052557,4.1641325627314,230.64,17.34,1.14053965829962,1.05280583843042,0.597013402512756,24,0.356425002779858,0.709276562489829,0.0806063861458127,0.283912638228404
"comp_171","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_time","sec","no","night","CTR_G",461,17.4,6,519,45.7,6,"con_67","no","calorie+","calorie+.ANXIETY","OB_anx",0,42.6211215244273,111.941681245191,1816.56,12530.94,-0.684786002824024,-0.632110156452945,0.584514813932087,24,0.341657567706062,-0.11850584016924,0.0091781102496116,0.0958024542984761
"comp_172","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_distance","m","no","night","CTR_G",36.5,3.2,6,39.1,4.2,6,"con_68","no","calorie+","calorie+.ANXIETY","OB_anx",0,7.83836717690617,10.2878569196893,61.44,105.84,-0.284293110946452,-0.262424410104417,0.578591439240928,24,0.334768053562889,-0.0688102064028743,0.0192246311391014,0.13865291608582
"comp_173","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center zone entries","#","yes","night","CTR_G",25.3,2.6,6,11.6,1.9,6,"con_69","no","calorie+","calorie+.ANXIETY","OB_anx",0,6.36867333123626,4.65403051128804,40.56,21.66,2.45623865397834,-2.26729721905693,0.663648951497566,24,0.440429930823819,-0.779799297621156,0.0373891955945033,0.193362859914988
"comp_174","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_time","sec","yes","night","CTR_G",139,17.4,6,81,45.7,6,"con_70","no","calorie+","calorie+.ANXIETY","OB_anx",0,42.6211215244273,111.941681245191,1816.56,12530.94,0.684786002824024,-0.632110156452945,0.584514813932087,24,0.341657567706062,-0.540024778458253,0.333988850210256,0.577917684631865
"comp_175","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_distance","m","yes","night","CTR_G",12,1.6,6,5.2,0.9,6,"con_71","no","calorie+","calorie+.ANXIETY","OB_anx",0,3.91918358845308,2.20454076850486,15.36,4.86,2.13861857665629,-1.97410945537504,0.643834673101351,24,0.414523086287524,-0.836248024200619,0.0477333990795529,0.218479745238667
"comp_176","s_14","D_26","A_34","Hernandes",2005,"Effects of different malnutrition techniques","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Hernandes_control_16%protein","Hernandes_low_6%protein",0,43,"pre+lact",NA,NA,NA,"no","single",23,12,8,"yes","no","both","single",404.5,10,325,13.7,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Hernandes_control_16%protein",21,"yes",70,"ANXIETY","ANXIETY","Elev_T_maze",5,"latency_emerge_closed_arm","sec","no","day","C_PM",13.41,3.66,10,15.85,2.44,10,"con_72","no","protein-","protein-.ANXIETY","PR_anx",0,11.5739362362163,7.71595749081085,133.956,59.536,-0.248069469178417,-0.237587660621582,0.448963246963974,20,0.201567997124434,-0.167168803029702,0.098189653303024,0.313352283066558
"comp_177","s_14","D_26","A_34","Hernandes",2005,"Effects of different malnutrition techniques","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Hernandes_control_protein","Hernandes_low_6%protein",0,43,"pre+lact",NA,NA,NA,"no","single",23,12,8,"yes","no","both","single",404.5,10,325,13.7,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Hernandes_control_16%protein",21,"yes",70,"ANXIETY","ANXIETY","Elev_T_maze",5,"latency_emerge_open_arm","sec","yes","day","C_PM",11.16,1.16,10,10.23,1.39,10,"con_73","no","protein-","protein-.ANXIETY","PR_anx",0,3.66824208579532,4.39556594763405,13.456,19.321,0.229727690115273,-0.220020886307586,0.448714496906056,20,0.201344699733655,-0.0870113769896297,0.0292660573933238,0.171073251542501
"comp_178","s_14","D_27","A_35","Hernandes",2005,"Effects of different malnutrition techniques","J008","rats","Wistar","calorie","-",50,NA,"no","yes","yes","no","Hernandes_control_protein","Hernandes_low_16%protein",0,43,"pre+lact",NA,NA,NA,"no","single",23,12,8,"yes","no","both","single",404.5,10,319,16.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Hernandes_control_16%protein",21,"yes",70,"ANXIETY","ANXIETY","Elev_T_maze",5,"latency_emerge_closed_arm","sec","no","day","C_PCM",13.33,1.21,10,18.18,3.64,10,"con_74","no","calorie-","calorie-.ANXIETY","CR_anx",0,3.82635596880374,11.5106906830129,14.641,132.496,-0.565452056612531,-0.541559716192283,0.456231146526817,20,0.208146859061174,-0.310304954558715,0.0483277390364944,0.219835709193239
"comp_179","s_14","D_27","A_35","Hernandes",2005,"Effects of different malnutrition techniques","J008","rats","Wistar","calorie","-",50,NA,"no","yes","yes","no","Hernandes_control_protein","Hernandes_low_16%protein",0,43,"pre+lact",NA,NA,NA,"no","single",23,12,8,"yes","no","both","single",404.5,10,319,16.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Hernandes_control_16%protein",21,"yes",70,"ANXIETY","ANXIETY","Elev_T_maze",5,"latency_emerge_open_arm","sec","yes","day","C_PCM",13.25,2.09,10,10.69,1.63,10,"con_75","no","calorie-","calorie-.ANXIETY","CR_anx",0,6.60916030975191,5.15451258607446,43.681,26.569,0.431948329584228,-0.413696991714472,0.452497550667208,20,0.204754033359822,-0.214688827395277,0.0481304289696315,0.219386483106028
"comp_180","s_15","D_28","A_36","Perreira",2009,"Effect of early malnutrition and environmental ","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Perreira_isocal_16%protein","Perreira_isocal_6%protein",22,43,"lact",90,NA,NA,"no","",24,12,8,"yes","no","m","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Perreira_isocal_16%protein",35,"yes",28,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","#","yes","day","CNS_MNS",3.04,0.65,14,1.19,0.43,13,"con_76","no","protein-","protein-.ANXIETY","PR_anx",0,2.43207730140306,1.55038704844952,5.915,2.4037,0.899545865656076,-0.872286900030135,0.404437061940337,27,0.163569337070932,-0.937904208294692,0.176287066837082,0.41986553423338
"comp_181","s_15","D_28","A_36","Perreira",2009,"Effect of early malnutrition and environmental ","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Perreira_isocal_16%protein","Perreira_isocal_6%protein",22,43,"lact",90,NA,NA,"no","",24,12,8,"yes","no","m","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Perreira_isocal_16%protein",35,"yes",28,"ANXIETY","ANXIETY","EPM",5,"Open_arm_time","sec","yes","day","CNS_MNS",15.15,0.44,14,8.91,0.44,13,"con_77","no","protein-","protein-.ANXIETY","PR_anx",0,1.64632925018053,1.58644256120416,2.7104,2.5168,3.85694607919935,-3.74006892528422,0.654304179773583,27,0.428113959669181,-0.53082629047266,0.00328214293403698,0.0572899898240258
"comp_182","s_15","D_28","A_36","Perreira",2009,"Effect of early malnutrition and environmental ","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Perreira_isocal_16%protein","Perreira_isocal_6%protein",22,43,"lact",90,NA,NA,"no","",24,12,8,"yes","no","m","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Perreira_isocal_16%protein",35,"yes",28,"ANXIETY","ANXIETY","EPM",5,"Frequency_segment_1","#","no","day","CNS_MNS",2.27,0.47,14,1.07,0.34,13,"con_78","no","protein-","protein-.ANXIETY","PR_anx",0,1.75857897178375,1.22588743365776,3.0926,1.5028,0.786231177540382,0.762405990342188,0.399971131750582,27,0.159976906233841,0.752121183019496,0.143838581010584,0.379260571389361
"comp_183","s_15","D_28","A_36","Perreira",2009,"Effect of early malnutrition and environmental ","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Perreira_isocal_16%protein","Perreira_isocal_6%protein",22,43,"lact",90,NA,NA,"no","",24,12,8,"yes","no","m","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Perreira_isocal_16%protein",35,"yes",28,"EXPLORATION","EXPLORATION","EPM",5,"Frequency_segment_2","#","yes","day","CNS_MNS",0.34,0.18,14,0.01,0,13,"con_79","no","protein-","protein-.EXPLORATION","PR_exp",0,0.673498329619309,0,0.4536,0,0.700068799068818,0.678854593036429,0.396949013755396,27,0.157568519521381,3.52636052461616,0.280276816608997,0.529411764705882
"comp_184","s_15","D_28","A_36","Perreira",2009,"Effect of early malnutrition and environmental ","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Perreira_isocal_16%protein","Perreira_isocal_6%protein",22,43,"lact",90,NA,NA,"no","",24,12,8,"yes","no","m","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Perreira_isocal_16%protein",35,"yes",28,"EXPLORATION","EXPLORATION","EPM",5,"Frequency_segment_3","#","yes","day","CNS_MNS",0.42,0.21,14,0.13,0.1,13,"con_80","no","protein-","protein-.EXPLORATION","PR_exp",0,0.785748051222528,0.360555127546399,0.6174,0.13,0.468322215314004,0.454130633031762,0.390482190360591,27,0.152476340988805,1.17272026082183,0.841715976331361,0.917450803221274
"comp_198","s_17","D_30","A_39","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","m","group",40.82,0.34,40.47,0.51,46,55,98,1.39,0.01,1.37,"0.01",92,86,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"distance","cm","yes","day","NPD_LPD_males",240.28,17.06,55,213.27,17.06,46,"con_81","no","protein-","protein-.ACTIVITY","PR_act",0,126.520346189852,115.706549512117,16007.398,13388.0056,0.221895189109075,0.220209909191791,0.200174169968176,163,0.0400696983224482,0.119245941372459,0.0114398706174402,0.106957330826083
"comp_199","s_17","D_30","A_39","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","m","group",40.82,0.34,40.47,0.51,46,55,98,1.39,0.01,1.37,"0.01",92,86,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"resting","sec","no","day","NPD_LPD_males",109.48,1.42,55,109.48,1.42,46,"con_82","no","protein-","protein-.ACTIVITY","PR_act",0,10.5310018516758,9.63090857603788,110.902,92.7544,0,0,0.199802273802379,163,0.0399209486166008,0,0.000336462840445864,0.0183429234432754
"comp_200","s_17","D_30","A_39","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","m","group",40.82,0.34,40.47,0.51,46,55,98,1.39,0.01,1.37,"0.01",92,86,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"velocity","cm/3 mins","yes","day","NPD_LPD_males",132.23,17.06,55,123.7,22.75,46,"con_83","no","protein-","protein-.ACTIVITY","PR_act",0,126.520346189852,154.2980071161,16007.398,23807.875,0.0610016469867659,0.0605383433387651,0.199830404627466,163,0.0399321906135769,0.0666835511702892,0.0504694247575435,0.224654011220685
"comp_201","s_17","D_30","A_39","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","m","group",40.82,0.34,40.47,0.51,46,55,98,1.39,0.01,1.37,"0.01",92,86,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","EXPLORATION","Open_Field",3,"rears","#","yes","day","NPD_LPD_males",17.09,1.78,55,15.3,1.66,46,"con_84","no","protein-","protein-.EXPLORATION","PR_exp",0,13.2008333070303,11.2586677719879,174.262,126.7576,0.144869670125974,0.143769394150334,0.199960877214211,163,0.0399843524162767,0.11064066872911,0.0226196957940824,0.150398456754324
"comp_202","s_17","D_30","A_39","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","m","group",40.82,0.34,40.47,0.51,46,55,98,1.39,0.01,1.37,"0.01",92,86,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"jumps","#","yes","day","NPD_LPD_males",1.4,0.34,55,1.75,0.43,46,"con_85","no","protein-","protein-.ACTIVITY","PR_act",0,2.52150748561253,2.91640189274387,6.358,8.5054,-0.129239390112365,-0.12825782512417,0.199928509605611,163,0.039971408953121,-0.22314355131421,0.119355102040816,0.345478077511173
"comp_203","s_17","D_30","A_40","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","f","group",31.85,0.73,32.4,0.36,50,52,98,1.33,0.03,1.35,"0.01",96,87,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"distance","cm","yes","day","NPD_LPD_females",256.67,16.67,52,205,15,50,"con_86","no","protein-","protein-.ACTIVITY","PR_act",0,120.209079523969,106.066017177982,14450.2228,11250,0.455244700374336,0.451821807890319,0.19975558084753,152,0.039902292079734,0.224781233969868,0.00957209586764455,0.0978370884053923
"comp_204","s_17","D_30","A_40","Watkins",2008,"Adaptive response by mouse early","J043","mice","MF1","protein","-",50,NA,"no","yes","yes","yes","Sigma_Special_Diet_Service_Casein_18%","Sigma_Special_Diet_Service_Casein_9%",0,22,"pre",56,19,19,"yes","single",NA,12,6,"yes","no","f","group",31.85,0.73,32.4,0.36,50,52,98,1.33,0.03,1.35,"0.01",96,87,"control","yes","Sigma_Special_Diet_Service_Casein_18%",0,"yes",98,"ANXIETY","ACTIVITY","Open_Field",3,"resting","sec","no","day","NPD_LPD_females",105,3.33,52,115,3.33,50,"con_87","no","protein-","protein-.ACTIVITY","PR_act",0,24.0129714945902,23.546655813512,576.6228,554.445,-0.420422102112192,0.417261033675258,0.199508117302688,152,0.0398034888696631,0.0909717782057268,0.00184427606959608,0.0429450354476054
