"comp_ID","study_ID","dam_ID","animal_ID","author","year","title","journal","species","strain","manip_type","manip_direction","nom_manip_val","nom_manip_val2","intake_reported","vitmin_eql","adlib_con","adlib_exp","diet_con","diet_exp","dam_diet_start_dPC","dam_diet_end_dPC","diet_label","age_mating","n_con_dam","n_exp_dam","multi_use_con","dam_housing","temperature","photoperiod","litter_size","litter_size_equalized","crossfostered","sex","housing","bodyweight_mean_contr","bodyweight_SE_contr","bodyweight_mean_exp","bodyweight_SE_exp","bw_N_contr","bw_N_exp","bw_dayPG","birthweight_mean_contr","birthweight_SE_contr","birthweight_mean_exp","birthweight_SE_exp","birthweight_N_contr","birthweight_N_exp","offspring_diet","offspring_con_adlib","offspring_diet_level","offspring_diet_end_dPP","post_diet_adlib","response_age_dPP","author.s.behaviour","my.behaviour","response_test","time_trial","measure","unit","high_better","night.day","comparison","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","con_ID","percentage","treatment","set","set2","Missing","exp_sd","con_sd","varianceoftreatment","varianceofcontrols","d","H.d","SE.d","N_total","H.d_Var_combined","lnRR","lnRR_Var","lnRR_SE"
"comp_165","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","#","yes","night","CTR_G",10.23,0.83,6,7.74,1.6,6,"con_61","no","calorie+","calorie+.ANXIETY","OB_anx",0,2.03307648651004,3.91918358845308,4.1334,15.36,0.797573191296819,-0.73622140735091,0.587048087905386,24,0.34462545751337,-0.278922892361899,0.0493151876268575,0.222070231293745
"comp_166","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_time","sec","yes","night","CTR_G",248.02,22.28,6,218.32,22.28,6,"con_62","no","calorie+","calorie+.ANXIETY","OB_anx",0,54.5746314692092,54.5746314692092,2978.3904,2978.3904,0.544208897072565,-0.502346674220829,0.581885444430086,24,0.338590670439598,-0.127547511674543,0.0184843097255243,0.135957014256435
"comp_167","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","EPM",5,"Open_arm_dist","m","yes","night","CTR_G",6.06,0.52,6,4.39,0.93,6,"con_63","no","calorie+","calorie+.ANXIETY","OB_anx",0,1.27373466624725,2.27802546078836,1.6224,5.1894,0.904899867998159,-0.835292185844455,0.589804223092516,24,0.347869021577767,-0.322380572994143,0.052241460004527,0.228563907921892
"comp_170","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_entries","#","no","night","CTR_G",25,6.2,6,12.3,1.7,6,"con_66","no","calorie+","calorie+.ANXIETY","OB_anx",0,15.1868364052557,4.1641325627314,230.64,17.34,1.14053965829962,1.05280583843042,0.597013402512756,24,0.356425002779858,0.709276562489829,0.0806063861458127,0.283912638228404
"comp_171","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_time","sec","no","night","CTR_G",461,17.4,6,519,45.7,6,"con_67","no","calorie+","calorie+.ANXIETY","OB_anx",0,42.6211215244273,111.941681245191,1816.56,12530.94,-0.684786002824024,-0.632110156452945,0.584514813932087,24,0.341657567706062,-0.11850584016924,0.0091781102496116,0.0958024542984761
"comp_172","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Border_zone_distance","m","no","night","CTR_G",36.5,3.2,6,39.1,4.2,6,"con_68","no","calorie+","calorie+.ANXIETY","OB_anx",0,7.83836717690617,10.2878569196893,61.44,105.84,-0.284293110946452,-0.262424410104417,0.578591439240928,24,0.334768053562889,-0.0688102064028743,0.0192246311391014,0.13865291608582
"comp_173","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center zone entries","#","yes","night","CTR_G",25.3,2.6,6,11.6,1.9,6,"con_69","no","calorie+","calorie+.ANXIETY","OB_anx",0,6.36867333123626,4.65403051128804,40.56,21.66,2.45623865397834,-2.26729721905693,0.663648951497566,24,0.440429930823819,-0.779799297621156,0.0373891955945033,0.193362859914988
"comp_174","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_time","sec","yes","night","CTR_G",139,17.4,6,81,45.7,6,"con_70","no","calorie+","calorie+.ANXIETY","OB_anx",0,42.6211215244273,111.941681245191,1816.56,12530.94,0.684786002824024,-0.632110156452945,0.584514813932087,24,0.341657567706062,-0.540024778458253,0.333988850210256,0.577917684631865
"comp_175","s_13","D_25","A_33","Rodriguez",2012,"Maternal obesity in the rat programs","J022","rats","Wistar","calorie","+",5,1.225,"no","no","yes","yes","Zeigler_Rodent_RQ22-5","Hhigh_fat_Rodriguez",-99,0,"pregestation",120,12,12,"yes","",22,12,10,"yes","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Zeigler_Rodent_RQ22-15",21,"yes",75,"ANXIETY","ANXIETY","Open_Field",60,"Center_zone_distance","m","yes","night","CTR_G",12,1.6,6,5.2,0.9,6,"con_71","no","calorie+","calorie+.ANXIETY","OB_anx",0,3.91918358845308,2.20454076850486,15.36,4.86,2.13861857665629,-1.97410945537504,0.643834673101351,24,0.414523086287524,-0.836248024200619,0.0477333990795529,0.218479745238667
"comp_252","s_23","D_38","A_58","Raygada",2005,"High maternal intake of polyunsaturated","J014","mice","Balb/c","calorie","+",2.8,NA,"no","yes","yes","yes","AIN93_isocal_16%fat","PUFA_isocal_43%fat",-7,22,"pre",49,8,8,"no","single",NA,NA,NA,"","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Purina_Chow_5001_12%fat",0,"yes",90,"ANXIETY","ANXIETY","Forced_swim_test",6,"time_spent_immobile","sec","yes","day","con_Balb/c_m",104.3,7.89,10,175.44,9.01,10,"con_102","no","calorie+","calorie+.ANXIETY","OB_anx",0,24.9503707387285,28.4921217181171,622.521,811.801,-2.65647375006795,2.54422838034677,0.616285874578104,20,0.379808279204498,0.520025742102906,0.00835999382299827,0.0914330018264646
"comp_255","s_23","D_38","A_61","Raygada",2005,"High maternal intake of polyunsaturated","J014","mice","Balb/c","calorie","+",2.8,NA,"no","yes","yes","yes","AIN93_isocal_16%fat","PUFA_isocal_43%fat",-7,22,"pre",49,8,8,"no","single",NA,NA,NA,"","no","f","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Purina_Chow_5001_12%fat",0,"yes",90,"ANXIETY","ANXIETY","Forced_swim_test",6,"time_spent_immobile","sec","yes","day","con_Balb/c_f",109.88,14.65,10,160.7,15.77,10,"con_104","no","calorie+","calorie+.ANXIETY","OB_anx",0,46.3273677214668,49.8691187008553,2146.225,2486.929,-1.05587204225927,1.01125773061451,0.477919164414502,20,0.228406727714656,0.380150411516394,0.0274062784304772,0.165548417179015
"comp_258","s_23","D_39","A_64","Raygada",2005,"High maternal intake of polyunsaturated","J014","mice","C3H/HeOuj","calorie","+",2.8,NA,"no","yes","yes","yes","AIN93_isocal_16%fat","PUFA_isocal_43%fat",-7,22,"pre",49,8,8,"no","single",NA,NA,NA,"","no","f","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Purina_Chow_5001_12%fat",0,"yes",365,"ANXIETY","ANXIETY","Forced_swim_test",6,"time_spent_immobile","sec","yes","day","con_C3H_f",17.82,5.63,10,73.13,16.9,10,"con_106","no","calorie+","calorie+.ANXIETY","OB_anx",0,17.803623226748,53.4424924568456,316.969,2856.1,-1.38860555480726,1.32993208066047,0.499130336440012,20,0.249131092754719,1.4119172572402,0.153221324464857,0.391434955599084
"comp_261","s_23","D_40","A_67","Raygada",2005,"High maternal intake of polyunsaturated","J014","mice","CD-1","calorie","+",2.8,NA,"no","yes","yes","yes","AIN93_isocal_16%fat","PUFA_isocal_43%fat",-7,22,"pre",49,8,8,"no","single",NA,NA,NA,"","no","m","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Purina_Chow_5001_12%fat",0,"yes",60,"ANXIETY","ANXIETY","Forced_swim_test",6,"time_spent_immobile","sec","yes","day","con_CD1_m",72.26,22.54,10,181.73,30.42,10,"con_108","no","calorie+","calorie+.ANXIETY","OB_anx",0,71.2777384601953,96.1964864223221,5080.516,9253.764,-1.2930704115049,1.23843363355399,0.492547737808161,20,0.242603274019937,0.922251343373676,0.12531960007112,0.354005084809696
"comp_264","s_23","D_40","A_70","Raygada",2005,"High maternal intake of polyunsaturated","J014","mice","CD-1","calorie","+",2.8,NA,"no","yes","yes","yes","AIN93_isocal_16%fat","PUFA_isocal_43%fat",-7,22,"pre",49,8,8,"no","single",NA,NA,NA,"","no","f","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Purina_Chow_5001_12%fat",0,"yes",60,"ANXIETY","ANXIETY","Forced_swim_test",6,"time_spent_immobile","sec","yes","day","con_CD1_f",29.57,11.27,10,140.1,23.66,10,"con_110","no","calorie+","calorie+.ANXIETY","OB_anx",0,35.6388692300976,74.8194894395839,1270.129,5597.956,-1.88615481734822,1.80645813492505,0.539116844509943,20,0.290646972034358,1.55559611947858,0.17377995567391,0.416869230903302
"comp_628","s_67","D_124","A_165","Fernandes",2012,"Prenatal exposure to maternal obesity","J058","mice","C57BL/6J","calorie","+",5.3,1.142857143,"no","","yes","yes","RM1_diet_Special_diet_service","AIN93G_Special_Dietary_Services",-42,43,"pre+lact",NA,8,9,"no","",21,12,6,"yes","no","m","single",29.05,0.56,28.74,0.26,9,8,136,NA,NA,NA,"",NA,NA,"control","yes","RM1_diet_Special_diet_service",21,"yes",136,"ANXIETY","ANXIETY","Open_Field",10,"entry_count_central_zone","#","yes","day","OC_OO",16.11,2.8,9,14.38,2.03,8,"con_253","no","calorie+","calorie+.ANXIETY","OB_anx",0,8.4,5.74170706323477,70.56,32.9672,0.237596360886069,-0.225515189993557,0.487653922170603,17,0.237806347808372,-0.113601844895982,0.0501366952133234,0.223912248913103
"comp_629","s_67","D_124","A_165","Fernandes",2012,"Prenatal exposure to maternal obesity","J058","mice","C57BL/6J","calorie","+",5.3,1.142857143,"no","","yes","yes","RM1_diet_Special_diet_service","AIN93G_Special_Dietary_Services",-42,43,"pre+lact",NA,8,9,"no","",21,12,6,"yes","no","m","single",29.05,0.56,28.74,0.26,9,8,136,NA,NA,NA,"",NA,NA,"control","yes","RM1_diet_Special_diet_service",21,"yes",136,"ACTIVITY","ANXIETY","Open_Field",10,"distance_moved_central_zone","cm","yes","day","OC_OO",445.84,83.65,9,425.9,55.7,8,"con_254","no","calorie+","calorie+.ANXIETY","OB_anx",0,250.95,157.543390848363,62975.9025,24819.92,0.0938212422844752,-0.0890506706428917,0.486184579327484,17,0.236375445175843,-0.0457555663321131,0.052306424691891,0.228705978697303
"comp_630","s_67","D_124","A_165","Fernandes",2012,"Prenatal exposure to maternal obesity","J058","mice","C57BL/6J","calorie","+",5.3,1.142857143,"no","","yes","yes","RM1_diet_Special_diet_service","AIN93G_Special_Dietary_Services",-42,43,"pre+lact",NA,8,9,"no","",21,12,6,"yes","no","m","single",29.05,0.56,28.74,0.26,9,8,136,NA,NA,NA,"",NA,NA,"control","yes","RM1_diet_Special_diet_service",21,"yes",136,"ACTIVITY","ANXIETY","Open_Field",10,"distance_moved_outer_zone","cm","no","day","OC_OO",6303.03,242.42,9,5303.03,333.33,8,"con_255","no","calorie+","calorie+.ANXIETY","OB_anx",0,727.26,942.799613491648,528907.1076,888871.1112,1.19789233861015,1.13698255868082,0.528395769352156,17,0.279202089069257,0.172752114843738,0.00543018014805436,0.0736897560591318
"comp_683","s_79","D_142","A_186","shalev",2010,"Long-term physiological and behavioral effects","J009","rats","Wistar","calorie","+",2.1,1.415472779,"yes","","yes","yes","Charles_River_Lab_chow","Lab_chow_suppl_Life_brand_meal_substitute_Pharmaprix",0,43,"pre+lact",NA,NA,NA,"","single",NA,12,8,"yes","no","m","pair",584.75,26.02,580.95,17.14,6,11,100,NA,NA,NA,"",NA,NA,"control","yes","Charles_River_Lab_chow",23,"yes",60,"ACTIVITY","ANXIETY","Photocell_device",90,"center_entries","#","yes","night","Chow-Chow_SD_Chow",596.83,58.2,8,723.81,74.07,9,"con_283","no","calorie+","calorie+.ANXIETY","OB_anx",0,164.614458660228,222.21,27097.92,49377.2841,-0.643151114398226,0.610448515361029,0.498530531436802,17,0.248532690774661,0.192896611282798,0.0199813574865596,0.141355429632397
